1193695236.0,24.0584497,-19.7375997,Z3864
1193698853.0,24.0582696,-19.7375799,Z3864
1193702412.0,24.0581603,-19.7375053,Z3864
1193706029.0,24.0581844,-19.7374682,Z3864
1193709641.0,24.0582057,-19.7374599,Z3864
1193713248.0,24.0566382,-19.7383729,Z3864
1193716840.0,24.0604943,-19.745473,Z3864
1193720411.0,24.0605456,-19.7454893,Z3864
1193724013.0,24.0605254,-19.7455293,Z3864
1193727677.0,24.0603609,-19.7456311,Z3864
1193731214.0,24.0602342,-19.7462946,Z3864
1193734814.0,24.0607126,-19.7478784,Z3864
1193738431.0,24.0612597,-19.7474101,Z3864
1193742053.0,24.0611939,-19.7473974,Z3864
1193745623.0,24.0605897,-19.7475796,Z3864
1193749232.0,24.0613406,-19.7479816,Z3864
1193752841.0,24.0617327,-19.7495709,Z3864
1193756413.0,24.0591696,-19.752517,Z3864
1193760016.0,24.0597124,-19.7561811,Z3864
1193763653.0,24.0621509,-19.759993,Z3864
1193767211.0,24.062146,-19.7599801,Z3864
1193770817.0,24.0634637,-19.7603913,Z3864
1193774423.0,24.0623166,-19.7616487,Z3864
1193778049.0,24.0621194,-19.7640548,Z3864
1193781613.0,24.0619091,-19.7654682,Z3864
1193785236.0,24.0644538,-19.7715928,Z3864
1193788842.0,24.0628366,-19.7739806,Z3864
1193792418.0,24.0620315,-19.775351,Z3864
1193796041.0,24.0619965,-19.7752409,Z3864
1193799641.0,24.0641338,-19.7757405,Z3864
1193803242.0,24.0657826,-19.7769756,Z3864
1193806836.0,24.0662522,-19.7769282,Z3864
1193810416.0,24.0663427,-19.7785754,Z3864
1193814034.0,24.0669673,-19.7803084,Z3864
1193817652.0,24.0669684,-19.7803997,Z3864
1193821223.0,24.0662999,-19.7827779,Z3864
1193824848.0,24.0682515,-19.7864179,Z3864
1193828478.0,24.0686301,-19.7862697,Z3864
1193832037.0,24.0691456,-19.7863136,Z3864
1193835642.0,24.0672758,-19.784985,Z3864
1193839214.0,24.0692019,-19.7837165,Z3864
1193842813.0,24.0718091,-19.7866976,Z3864
1193846441.0,24.0752645,-19.7902261,Z3864
1193850015.0,24.0748215,-19.7897778,Z3864
1193853641.0,24.0812588,-19.7904492,Z3864
1193857214.0,24.0993533,-19.7910806,Z3864
1193860840.0,24.1262576,-19.7877212,Z3864
1193864414.0,24.13592,-19.7862585,Z3864
1193868020.0,24.1557335,-19.7767507,Z3864
1193871648.0,24.1934473,-19.7794041,Z3864
1193872509.0,24.1962804,-19.7876848,Z3864
1193873413.0,24.1962644,-19.7979605,Z3864
1193874311.0,24.1980572,-19.8132705,Z3864
1193875214.0,24.198646,-19.8249092,Z3864
1193876110.0,24.2018383,-19.8332202,Z3864
1193877018.0,24.2044258,-19.8402911,Z3864
1193877917.0,24.2096395,-19.8456706,Z3864
1193878819.0,24.2150315,-19.8507473,Z3864
1193879721.0,24.2156401,-19.8610781,Z3864
1193880646.0,24.2139606,-19.8684576,Z3864
1193881521.0,24.212463,-19.8754267,Z3864
1193882413.0,24.212595,-19.8841554,Z3864
1193883310.0,24.2157967,-19.8913301,Z3864
1193884214.0,24.2198447,-19.8976159,Z3864
1193885115.0,24.2214653,-19.9045562,Z3864
1193886041.0,24.2228492,-19.9119094,Z3864
1193886942.0,24.2240607,-19.9197576,Z3864
1193887818.0,24.2269345,-19.9254647,Z3864
1193888751.0,24.2293883,-19.9332268,Z3864
1193889621.0,24.2322333,-19.9372139,Z3864
1193890522.0,24.2326468,-19.9441571,Z3864
1193891420.0,24.235983,-19.950976,Z3864
1193892317.0,24.2389272,-19.9585852,Z3864
1193893241.0,24.242396,-19.9649079,Z3864
1193894148.0,24.2455918,-19.9703353,Z3864
1193895013.0,24.2473209,-19.9766488,Z3864
1193895914.0,24.2506085,-19.9842468,Z3864
1193896814.0,24.2554739,-19.9924852,Z3864
1193897741.0,24.2589679,-19.9986344,Z3864
1193898667.0,24.2587594,-20.0047522,Z3864
1193899523.0,24.2586961,-20.0058763,Z3864
1193900427.0,24.2586025,-20.0059154,Z3864
1193901323.0,24.2580205,-20.0062412,Z3864
1193902213.0,24.2574212,-20.0069685,Z3864
1193903111.0,24.2563054,-20.0089115,Z3864
1193904019.0,24.255408,-20.0093988,Z3864
1193904948.0,24.2549376,-20.0100444,Z3864
1193905831.0,24.2549637,-20.0100576,Z3864
1193906739.0,24.2550774,-20.0101734,Z3864
1193907611.0,24.2554473,-20.0096984,Z3864
1193908524.0,24.2558336,-20.0088207,Z3864
1193909426.0,24.2557839,-20.008867,Z3864
1193910330.0,24.2551775,-20.0115537,Z3864
1193911225.0,24.2572966,-20.0157772,Z3864
1193912147.0,24.2606205,-20.0184299,Z3864
1193913017.0,24.2615923,-20.0192384,Z3864
1193913933.0,24.2628186,-20.0201913,Z3864
1193914824.0,24.2630233,-20.0216498,Z3864
1193915708.0,24.2654664,-20.025663,Z3864
1193916614.0,24.2668652,-20.0315444,Z3864
1193917512.0,24.271063,-20.0376688,Z3864
1193918408.0,24.2739321,-20.0438175,Z3864
1193919328.0,24.2747823,-20.0470484,Z3864
1193920253.0,24.2773482,-20.0516206,Z3864
1193921110.0,24.2790718,-20.0531033,Z3864
1193922015.0,24.2800359,-20.0533037,Z3864
1193922910.0,24.2803812,-20.0536707,Z3864
1193923813.0,24.2804186,-20.0535006,Z3864
1193924708.0,24.2813112,-20.0539456,Z3864
1193925613.0,24.2824747,-20.0547803,Z3864
1193926509.0,24.2868417,-20.0581119,Z3864
1193927413.0,24.2907169,-20.062296,Z3864
1193928323.0,24.2952388,-20.0662446,Z3864
1193929244.0,24.301011,-20.0691483,Z3864
1193930106.0,24.3049011,-20.0722811,Z3864
1193931014.0,24.309938,-20.0761627,Z3864
1193931911.0,24.3166532,-20.0798073,Z3864
1193932813.0,24.32256,-20.0846374,Z3864
1193933709.0,24.3269417,-20.0906017,Z3864
1193934613.0,24.3318373,-20.09654,Z3864
1193935509.0,24.3378151,-20.0998302,Z3864
1193936415.0,24.3433019,-20.1029783,Z3864
1193937313.0,24.3490034,-20.107249,Z3864
1193938215.0,24.3530838,-20.1116684,Z3864
1193939111.0,24.3597981,-20.1162078,Z3864
1193940022.0,24.3663949,-20.1199499,Z3864
1193940912.0,24.3732706,-20.1222658,Z3864
1193941824.0,24.3798031,-20.1260475,Z3864
1193942711.0,24.3858887,-20.1283191,Z3864
1193943619.0,24.3911774,-20.1311234,Z3864
1193944525.0,24.3933572,-20.1325655,Z3864
1193945438.0,24.3960305,-20.1354696,Z3864
1193946310.0,24.400279,-20.1377048,Z3864
1193947214.0,24.4033855,-20.1402177,Z3864
1193948112.0,24.4088727,-20.1430381,Z3864
1193949007.0,24.4169911,-20.1450786,Z3864
1193949923.0,24.4191302,-20.1467725,Z3864
1193950841.0,24.422052,-20.1493716,Z3864
1193951716.0,24.426912,-20.1536296,Z3864
1193952614.0,24.4331727,-20.156134,Z3864
1193953510.0,24.4386127,-20.1599078,Z3864
1193954414.0,24.4430302,-20.1652319,Z3864
1193955311.0,24.4472003,-20.1707841,Z3864
1193956221.0,24.4486031,-20.1731019,Z3864
1193957120.0,24.4495737,-20.1748687,Z3864
1193958011.0,24.4509939,-20.175838,Z3864
1193958936.0,24.451624,-20.1766807,Z3864
1193959823.0,24.451632,-20.1767118,Z3864
1193960708.0,24.4516454,-20.1766895,Z3864
1193961615.0,24.4515378,-20.1766782,Z3864
1193962510.0,24.4515291,-20.176688,Z3864
1193963415.0,24.4530799,-20.1772188,Z3864
1193964313.0,24.4555878,-20.1781082,Z3864
1193965204.0,24.4595271,-20.1793692,Z3864
1193966110.0,24.462728,-20.1817978,Z3864
1193967017.0,24.4667627,-20.1847268,Z3864
1193967908.0,24.4723369,-20.1898667,Z3864
1193968815.0,24.4765288,-20.1929711,Z3864
1193969712.0,24.4777182,-20.1943424,Z3864
1193970606.0,24.4812935,-20.1972419,Z3864
1193971509.0,24.4838386,-20.2022618,Z3864
1193972450.0,24.4860292,-20.2074917,Z3864
1193973323.0,24.489892,-20.2119545,Z3864
1193974219.0,24.4954722,-20.2176211,Z3864
1193975119.0,24.4981279,-20.2221102,Z3864
1193976014.0,24.5014226,-20.2258282,Z3864
1193976916.0,24.5041083,-20.2290382,Z3864
1193977823.0,24.5067675,-20.23083,Z3864
1193978728.0,24.5111827,-20.235447,Z3864
1193979647.0,24.5156354,-20.2400417,Z3864
1193980508.0,24.5192048,-20.2433745,Z3864
1193981416.0,24.5220498,-20.2471686,Z3864
1193982318.0,24.5240176,-20.2497676,Z3864
1193983229.0,24.5242961,-20.2508417,Z3864
1193984116.0,24.5243199,-20.2508333,Z3864
1193985047.0,24.5243127,-20.2508206,Z3864
1193985907.0,24.5242961,-20.2508501,Z3864
1193986853.0,24.5242787,-20.2508273,Z3864
1193987729.0,24.5242913,-20.2508289,Z3864
1193988607.0,24.5242993,-20.250843,Z3864
1193989522.0,24.5243,-20.2508106,Z3864
1193990416.0,24.5240094,-20.250755,Z3864
1193991309.0,24.5240347,-20.2506903,Z3864
1193992216.0,24.5240633,-20.2506863,Z3864
1193993113.0,24.5240624,-20.250664,Z3864
1193994024.0,24.5240529,-20.2507316,Z3864
1193994914.0,24.5240175,-20.25079,Z3864
1193995837.0,24.5240443,-20.2507706,Z3864
1193996713.0,24.5241568,-20.2506845,Z3864
1193997629.0,24.5243879,-20.2504348,Z3864
1193998511.0,24.5243665,-20.2504515,Z3864
1193999415.0,24.5243578,-20.2504443,Z3864
1194000311.0,24.5243966,-20.250425,Z3864
1194001256.0,24.5243506,-20.2504655,Z3864
1194002122.0,24.5243824,-20.2504968,Z3864
1194003028.0,24.5244125,-20.2505465,Z3864
1194003911.0,24.5246022,-20.2514826,Z3864
1194004818.0,24.5239918,-20.2519918,Z3864
1194005721.0,24.5251642,-20.2523878,Z3864
1194006608.0,24.5272355,-20.252855,Z3864
1194007508.0,24.5282119,-20.2525534,Z3864
1194008420.0,24.5291408,-20.2522977,Z3864
1194009318.0,24.5311569,-20.2517105,Z3864
1194010206.0,24.5327741,-20.2514571,Z3864
1194011109.0,24.5330069,-20.2514091,Z3864
1194012012.0,24.533345,-20.2514357,Z3864
1194012909.0,24.5340212,-20.2510358,Z3864
1194013815.0,24.5346494,-20.251108,Z3864
1194014711.0,24.5349433,-20.2512412,Z3864
1194015654.0,24.5348053,-20.2512695,Z3864
1194016507.0,24.5354601,-20.2508355,Z3864
1194017414.0,24.535406,-20.2503665,Z3864
1194018314.0,24.535364,-20.2501048,Z3864
1194019207.0,24.5350097,-20.2496309,Z3864
1194020118.0,24.5350332,-20.2491996,Z3864
1194021016.0,24.5348036,-20.2492913,Z3864
1194021911.0,24.5350555,-20.2494594,Z3864
1194022819.0,24.5355896,-20.2498154,Z3864
1194023720.0,24.5357185,-20.2493739,Z3864
1194024620.0,24.535674,-20.2491717,Z3864
1194025519.0,24.5358933,-20.2492054,Z3864
1194026420.0,24.5357223,-20.2492288,Z3864
1194027317.0,24.5356842,-20.2492326,Z3864
1194028220.0,24.535677,-20.24922,Z3864
1194029141.0,24.5356818,-20.2492074,Z3864
1194030017.0,24.5357071,-20.2492104,Z3864
1194030910.0,24.5356407,-20.2493239,Z3864
1194031813.0,24.535452,-20.2491003,Z3864
1194032712.0,24.5353553,-20.2489652,Z3864
1194033608.0,24.5352158,-20.2487702,Z3864
1194034516.0,24.5352039,-20.2486346,Z3864
1194035417.0,24.5349986,-20.2483643,Z3864
1194036319.0,24.534826,-20.2484695,Z3864
1194037249.0,24.5347749,-20.2479556,Z3864
1194038112.0,24.5347072,-20.2471408,Z3864
1194039006.0,24.534433,-20.246679,Z3864
1194039910.0,24.5343881,-20.2458928,Z3864
1194040812.0,24.5341885,-20.2457593,Z3864
1194041711.0,24.5339421,-20.2456055,Z3864
1194042616.0,24.5337424,-20.2455228,Z3864
1194043513.0,24.5336908,-20.2453248,Z3864
1194044426.0,24.5339402,-20.2451287,Z3864
1194045326.0,24.5339213,-20.2452809,Z3864
1194046217.0,24.5339078,-20.2452948,Z3864
1194047127.0,24.5334523,-20.2450581,Z3864
1194048021.0,24.5332042,-20.2446517,Z3864
1194048915.0,24.5332192,-20.2444797,Z3864
1194049817.0,24.5329902,-20.2442132,Z3864
1194050712.0,24.5322289,-20.2438432,Z3864
1194051608.0,24.5319436,-20.2434421,Z3864
1194052513.0,24.5316425,-20.2433047,Z3864
1194053410.0,24.5314389,-20.2431005,Z3864
1194054320.0,24.5313997,-20.2426291,Z3864
1194055213.0,24.5314896,-20.2419573,Z3864
1194056126.0,24.5317014,-20.2411741,Z3864
1194057035.0,24.5315388,-20.2393273,Z3864
1194057953.0,24.5293683,-20.2382043,Z3864
1194058815.0,24.528527,-20.2375341,Z3864
1194059711.0,24.5281044,-20.2368324,Z3864
1194060619.0,24.5278515,-20.2364009,Z3864
1194061527.0,24.5267695,-20.2357814,Z3864
1194062418.0,24.5267069,-20.2357582,Z3864
1194063325.0,24.5267116,-20.2357456,Z3864
1194064224.0,24.5267568,-20.2357544,Z3864
1194065122.0,24.5267852,-20.2357381,Z3864
1194066056.0,24.5268003,-20.2357649,Z3864
1194066917.0,24.5268003,-20.2357479,Z3864
1194067823.0,24.526798,-20.2357689,Z3864
1194068719.0,24.5267958,-20.2358068,Z3864
1194069624.0,24.5269826,-20.2356383,Z3864
1194070513.0,24.5270055,-20.2356331,Z3864
1194071409.0,24.5269845,-20.2354995,Z3864
1194072315.0,24.5269896,-20.2355963,Z3864
1194073232.0,24.526999,-20.235605,Z3864
1194074135.0,24.5270736,-20.2356113,Z3864
1194075017.0,24.5269722,-20.2356328,Z3864
1194075926.0,24.5269777,-20.2355878,Z3864
1194076841.0,24.5269784,-20.2355977,Z3864
1194077715.0,24.5269809,-20.2356145,Z3864
1194078622.0,24.5269864,-20.2355949,Z3864
1194079533.0,24.5269697,-20.235599,Z3864
1194080412.0,24.5269911,-20.2356247,Z3864
1194081327.0,24.5269864,-20.2356204,Z3864
1194082242.0,24.5269801,-20.2356385,Z3864
1194083118.0,24.5269398,-20.2356378,Z3864
1194084020.0,24.5269689,-20.2356145,Z3864
1194084916.0,24.52695,-20.2356565,Z3864
1194085820.0,24.5270863,-20.2358077,Z3864
1194086715.0,24.527091,-20.2357697,Z3864
1194087629.0,24.5270546,-20.2357634,Z3864
1194088531.0,24.5270728,-20.2357792,Z3864
1194089441.0,24.5270982,-20.2357654,Z3864
1194090311.0,24.5270537,-20.2356394,Z3864
1194091216.0,24.5270458,-20.2356422,Z3864
1194092114.0,24.5272604,-20.2356377,Z3864
1194093035.0,24.5271669,-20.2353938,Z3864
1194093924.0,24.5272825,-20.2353852,Z3864
1194094854.0,24.5271688,-20.2347126,Z3864
1194095722.0,24.5261673,-20.2336753,Z3864
1194096608.0,24.5262829,-20.2336922,Z3864
1194097508.0,24.5262608,-20.2336905,Z3864
1194098414.0,24.5268745,-20.2335933,Z3864
1194099310.0,24.5275063,-20.233495,Z3864
1194100214.0,24.5277154,-20.233544,Z3864
1194101112.0,24.5273551,-20.2333886,Z3864
1194102008.0,24.5266191,-20.2327975,Z3864
1194102925.0,24.5247612,-20.2326825,Z3864
1194103816.0,24.5238734,-20.2326145,Z3864
1194104717.0,24.5235021,-20.2327101,Z3864
1194105627.0,24.5233206,-20.2325416,Z3864
1194106548.0,24.523304,-20.2325372,Z3864
1194107416.0,24.5231346,-20.2326098,Z3864
1194108314.0,24.5215883,-20.231607,Z3864
1194109212.0,24.5213418,-20.2312968,Z3864
1194110115.0,24.5206083,-20.2307224,Z3864
1194111008.0,24.5192835,-20.2305428,Z3864
1194111918.0,24.518678,-20.230017,Z3864
1194112819.0,24.5177356,-20.229728,Z3864
1194113719.0,24.5172001,-20.2290894,Z3864
1194114641.0,24.5163949,-20.2293845,Z3864
1194115542.0,24.5152305,-20.2290327,Z3864
1194116415.0,24.5145722,-20.228678,Z3864
1194117312.0,24.5139219,-20.2282273,Z3864
1194118209.0,24.5133889,-20.2278765,Z3864
1194119117.0,24.5132429,-20.2275903,Z3864
1194120020.0,24.511902,-20.2269848,Z3864
1194120924.0,24.5113785,-20.2267614,Z3864
1194121829.0,24.5106356,-20.2265975,Z3864
1194122741.0,24.5096797,-20.2264241,Z3864
1194123648.0,24.508979,-20.2265935,Z3864
1194124512.0,24.5077394,-20.2258779,Z3864
1194125408.0,24.5044978,-20.2246744,Z3864
1194126312.0,24.5039376,-20.2238862,Z3864
1194127209.0,24.5029555,-20.2233653,Z3864
1194128112.0,24.502246,-20.2232101,Z3864
1194129010.0,24.5021739,-20.2231952,Z3864
1194129911.0,24.502147,-20.2232484,Z3864
1194130816.0,24.5020409,-20.2232741,Z3864
1194131713.0,24.5014493,-20.22292,Z3864
1194132607.0,24.4989309,-20.2222976,Z3864
1194133521.0,24.4956056,-20.2212777,Z3864
1194134423.0,24.4929018,-20.2199207,Z3864
1194135315.0,24.4906647,-20.2194299,Z3864
1194136217.0,24.486799,-20.2169125,Z3864
1194137112.0,24.4836502,-20.214821,Z3864
1194138006.0,24.4784919,-20.2131963,Z3864
1194138913.0,24.4742334,-20.2123847,Z3864
1194139812.0,24.4712225,-20.2099096,Z3864
1194140716.0,24.4673291,-20.2087624,Z3864
1194141620.0,24.4642369,-20.2066571,Z3864
1194142529.0,24.4616452,-20.2047891,Z3864
1194143422.0,24.4598668,-20.2035416,Z3864
1194144342.0,24.4583093,-20.2026606,Z3864
1194145217.0,24.4562254,-20.2020416,Z3864
1194146115.0,24.4538137,-20.2015031,Z3864
1194147008.0,24.4485215,-20.1997037,Z3864
1194147913.0,24.4427537,-20.1968727,Z3864
1194148812.0,24.4427759,-20.196866,Z3864
1194149711.0,24.4411244,-20.1959051,Z3864
1194150623.0,24.4359631,-20.1955411,Z3864
1194151547.0,24.4344645,-20.1949261,Z3864
1194152444.0,24.4303499,-20.1947775,Z3864
1194153312.0,24.4303088,-20.1948601,Z3864
1194154206.0,24.4303555,-20.1948465,Z3864
1194155125.0,24.4303293,-20.1948588,Z3864
1194156016.0,24.4303309,-20.1948703,Z3864
1194156917.0,24.4298662,-20.1944466,Z3864
1194157821.0,24.4299026,-20.1944313,Z3864
1194158724.0,24.4298733,-20.1944254,Z3864
1194159620.0,24.429848,-20.1944185,Z3864
1194160531.0,24.4298821,-20.1944118,Z3864
1194161427.0,24.4298726,-20.1944286,Z3864
1194162329.0,24.4298433,-20.1944142,Z3864
1194163226.0,24.4298741,-20.1944693,Z3864
1194164125.0,24.4297293,-20.1941714,Z3864
1194165039.0,24.4297467,-20.1941857,Z3864
1194165933.0,24.4297515,-20.1938049,Z3864
1194166848.0,24.4288354,-20.1937649,Z3864
1194167734.0,24.4275672,-20.1932971,Z3864
1194168622.0,24.4275276,-20.1933064,Z3864
1194169512.0,24.4274888,-20.1933257,Z3864
1194170411.0,24.4275252,-20.1932981,Z3864
1194171315.0,24.4275569,-20.1933208,Z3864
1194172233.0,24.4275458,-20.1932884,Z3864
1194173142.0,24.4264858,-20.1928211,Z3864
1194174017.0,24.4264731,-20.192828,Z3864
1194174914.0,24.4264683,-20.1928321,Z3864
1194175810.0,24.4264517,-20.1928192,Z3864
1194176712.0,24.42642,-20.1932872,Z3864
1194177612.0,24.426674,-20.1947673,Z3864
1194178513.0,24.4261885,-20.1958857,Z3864
1194179410.0,24.4262068,-20.1955502,Z3864
1194180313.0,24.4262108,-20.1955446,Z3864
1194181241.0,24.4262242,-20.1955561,Z3864
1194182131.0,24.4262907,-20.1955313,Z3864
1194183024.0,24.4262527,-20.1955267,Z3864
1194183908.0,24.4265187,-20.1955639,Z3864
1194184816.0,24.4262844,-20.1951265,Z3864
1194185720.0,24.4251372,-20.1951675,Z3864
1194186608.0,24.42467,-20.1957724,Z3864
1194187511.0,24.4242948,-20.1956239,Z3864
1194188416.0,24.4238664,-20.1955409,Z3864
1194189325.0,24.4233819,-20.1959205,Z3864
1194190216.0,24.4228759,-20.1960662,Z3864
1194191123.0,24.4223471,-20.1961372,Z3864
1194192019.0,24.421606,-20.1961576,Z3864
1194192923.0,24.4199172,-20.196526,Z3864
1194193810.0,24.418899,-20.196862,Z3864
1194194716.0,24.4188697,-20.1969323,Z3864
1194195647.0,24.4188633,-20.196925,Z3864
1194196515.0,24.4188452,-20.1969138,Z3864
1194197409.0,24.4188452,-20.1969223,Z3864
1194198314.0,24.4152172,-20.1982301,Z3864
1194199210.0,24.4088174,-20.1990295,Z3864
1194200113.0,24.4019275,-20.1998427,Z3864
1194201012.0,24.3962814,-20.2006991,Z3864
1194201910.0,24.3908686,-20.2016484,Z3864
1194202847.0,24.3846016,-20.2046931,Z3864
1194203718.0,24.3788166,-20.2075109,Z3864
1194204618.0,24.373709,-20.2085848,Z3864
1194205514.0,24.366813,-20.2095178,Z3864
1194206411.0,24.3598953,-20.2105642,Z3864
1194207316.0,24.3526469,-20.2111733,Z3864
1194208213.0,24.3460359,-20.2114275,Z3864
1194209142.0,24.3401786,-20.2121329,Z3864
1194210016.0,24.3338424,-20.2124397,Z3864
1194210913.0,24.3329406,-20.2122051,Z3864
1194211809.0,24.3317913,-20.2117248,Z3864
1194212713.0,24.3313305,-20.2115411,Z3864
1194213615.0,24.3297588,-20.2113824,Z3864
1194214513.0,24.3293487,-20.2113913,Z3864
1194215416.0,24.3284741,-20.2109217,Z3864
1194216317.0,24.3287059,-20.2110882,Z3864
1194217253.0,24.3290936,-20.2097125,Z3864
1194218113.0,24.3294419,-20.2086265,Z3864
1194219008.0,24.329559,-20.2076759,Z3864
1194219912.0,24.3298716,-20.2067715,Z3864
1194220811.0,24.3285992,-20.2047478,Z3864
1194221713.0,24.3255454,-20.2015742,Z3864
1194222610.0,24.319966,-20.2004344,Z3864
1194223517.0,24.3151821,-20.1979647,Z3864
1194224417.0,24.3117587,-20.1969273,Z3864
1194225321.0,24.309465,-20.1924867,Z3864
1194226210.0,24.3069543,-20.188105,Z3864
1194227119.0,24.3051446,-20.1818593,Z3864
